episode,#,question,answer,filename
,10,КО ЈЕ КАО КОШАРКАШ ФИЛАДЕЛФИЈЕ 2001. ГОДИНЕ ПОСТАО И ДО ДАНАС ОСТАО НАЈНИЖИ И НАЈЛАКШИ МЕП У ИСТОРИЈИ НБА ЛИГЕ?,АЛЕН АЈВЕРСОН,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.04.29 Slagalica _ 149. _.mp4
2022.05.10 Slagalica _ 150. _.mp4,,,,
,1,КАКО СЕ ЗВАЛА ЈЕДНА ОД ПРЕСТОНИЦА — РИМСКОГ ЦАРСТВА КОЈА СЕ НАЛАЗИЛА НА МЕСТУ ДАНАШЊЕ СРЕМСКЕ МИТРОВИЦЕ?,СИРМИЈУМ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.10 Slagalica _ 150. _.mp4
,2,"КОЈИ ЈЕ ИТАЛИЈАН НАКОН ХИТА 4АЛТАЦАМО"" ОТПЕВАО И ПОБЕДНИЧКУ ПЕСМУ ЕУРОСОНГА “INSIEME: 1992”?",(САЛВАТОРЕ) ТОТО КУТУЊО,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.10 Slagalica _ 150. _.mp4
,3,АМЕРИЧКИ НАУЧНИК АЛБЕРТ ГИОРСО УЧЕСТВОВАО ЈЕ У ОТКРИЋУ (ПОД РЕДНИМ БРОЈЕВИМА 95-106) РЕКОРДНИХ 12 – ЧЕГА?,(ХЕМИЈСКИХ) ЕЛЕМЕНАТА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.10 Slagalica _ 150. _.mp4
,4,"КАКО ЈЕ, ПО ЛЕГЕНДАРНОЈ ПЕРСИЈСКОЈ КРАЉИЦИ И ПРИПОВЕДАЧИЦИ, НИКОЛАЈ РИМСКИ-КОРСАКОВ НАЗВАО ПОЗНАТУ СВИТУ ИЗ 1888. ГОДИНЕ?",ШЕХЕРЕЗАДА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.10 Slagalica _ 150. _.mp4
,5,КОЈА ЈЕ МИТОЛОШКА ГОРГОНА НА ИСТОИМЕНОЈ КАРАВАЂОВОЈ СЛИЦИ ПРИКАЗАНА У ТРЕНУТКУ КАД ЈОЈ ЈЕ ПЕРСЕЈ ОДРУБИО ГЛАВУ?,МЕДУЗА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.10 Slagalica _ 150. _.mp4
,6,"КОЈЕ СУ ДВЕ БОЈЕ ЛИНИЈА НА ЗАСТАВАМА КАТАЛОНИЈЕ, АРАГОНА, БАЛЕАРСКИХ ОСТРВА И ВАЛЕНСИЈАНСКЕ ЗАЈЕДНИЦЕ?",ЖУТА И ЦРВЕНА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.10 Slagalica _ 150. _.mp4
,7,"КОЈЕ МЕСТО У ВОЈВОДИНИ ОЗНАЧАВА СЛОВО „Б“ У ИМЕНУ ФАБРИКЕ ЦЕМЕНТА „ЛАФАРЖ БФЦ“, РАНИЈЕ САМО „БФЦ“?",БЕОЧИН („БЕОЧИНСКА ФАБРИКА ЦЕМЕНТА“),E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.10 Slagalica _ 150. _.mp4
,8,КОЈИ ЈЕ ГЛУМАЦ И РЕЖИСЕР ИГРАО ХЕРКУЛА ПОАРОА У ДВА НОВИЈА ФИЛМА И СНИМИО ФИЛМ „БЕЛФАСТ“ О СВОМ РОДНОМ ГРАДУ?,КЕНЕТ БРАНА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.10 Slagalica _ 150. _.mp4
,9,"КОЈИ ЈЕ ОБЛАКОДЕР БИО НАЈВИШИ У ЊУЈОРКУ ОД 1931. ДО 1970, А ЗАТИМ ПОНОВО ОД 2001. ДО 2012. ГОДИНЕ?",ЕМПАЈЕР СТЕЈТ (БИЛДИНГ),E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.10 Slagalica _ 150. _.mp4
,10,"КОЈЕ ПРЕЗИМЕ, У СРПСКОМ ЈЕЗИКУ ПРИДЕВ, НОСЕ ЧЕШКИ КОШАРКАШ ЈАН, ТЕНИСЕР ЈИРЖИ И БАЦАЧ КОПЉА ВИТЕСЛАВ?",ВЕСЕЛИ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.10 Slagalica _ 150. _.mp4
2022.05.11 Slagalica _ 150. _.mp4,,,,
,1,ИЗ КОЈЕ ДРЖАВЕ ПОТИЧУ ЧЕТВОРОЧЛАНЕ МУШКО-ЖЕНСКЕ ПОП ГРУПЕ “ABBA” И “ACE ОР BASE”?,ИЗ ШВЕДСКЕ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.11 Slagalica _ 150. _.mp4
,2,ИВАЊИЦЕ И СЈЕНИЦЕ ЗОВЕ ИСТО КАО РОД ДРВЕЋА НАУЧНОГ ИМЕНА “ACER”?,ЈАВОР,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.11 Slagalica _ 150. _.mp4
,3,"ДОЛМА ЈЕ ГРУПА ЈЕЛА КОЈОЈ ПРИПАДА И КОЈЕ ОВДАШЊЕ ЈЕЛО ОД ПУЊЕНИХ ЛИСТОВА КУПУСА, ЗЕЉА ИЛИ ВИНОВЕ ЛОЗЕ?",САРМА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.11 Slagalica _ 150. _.mp4
,4,TB СЕРИЈЕ „СЛУШКИЊИНА ПРИЧА“ И „АЛИЈАС ГРЕЈС“ СНИМЉЕНЕ СУ ПО РОМАНИМА КОЈЕ КАНАДСКЕ КЊИЖЕВНИЦЕ?,МАРГАРЕТ АТВУД,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.11 Slagalica _ 150. _.mp4
,5,"НАГИБ, НАСЕР, САДАТ, МУБАРАК, МОРСИ И СИСИ ПРЕЗИМЕНА СУ ДОСАДАШЊИХ ПРЕДСЕДНИКА КОЈЕ ДРЖАВЕ?",ЕГИПТА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.11 Slagalica _ 150. _.mp4
,6,"ДОВРШИТЕ НАЗИВ ФИЛМА СА СВЕТОЗАРОМ ЦВЕТКОВИЋЕМ ИМЕНОМ ТЕРИТОРИЈЕ ДЕМОКРАТСКЕ РЕПУБЛИКЕ КОНГО; „НА ПУТУ ЗА...""?",КАТАНГУ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.11 Slagalica _ 150. _.mp4
,7,ИЗ КОЈЕ СУ ЗЕМЉЕ БИЛИ СЛАВНИ ВАЈАР ИЗ 20. ВЕКА ХЕНРИ МУР И СЛИКАР ПЕЈЗАЖА ИСТОГ ИМЕНА И ПРЕЗИМЕНА ИЗ 19. ВЕКА?,13 УЈЕДИЊЕНОГ КРАЉЕВСТВА / ВЕЛИКЕ БРИТАНИЈЕ (ЕНГЛЕСКЕ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.11 Slagalica _ 150. _.mp4
,8,"КАКО СЕ, НА СЛОВО „Х“, ЗОВЕ САДАШЊА — ГЕОЛОШКА ЕПОХА, ЗАПОЧЕТА ЗАВРШЕТКОМ ПОСЛЕДЊЕГ ЛЕДЕНОГ ДОБА?",ХОЛОЦЕН,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.11 Slagalica _ 150. _.mp4
,9,"КОЈУ СУ НЕЗВАНИЧНУ ТИТУЛУ ОД ДВЕ РЕЧИ КРОЗ ИСТОРИЈУ САД НОСИЛЕ ЕЛЕНОР РУЗВЕЛТ, ЖАКЛИНА КЕНЕДИ И МИШЕЛ ОБАМА?",ПРВА ДАМА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.11 Slagalica _ 150. _.mp4
,10,БОСТОН РЕД СОКСИ И ЧИКАГО ВАЈТ СОКСИ СУ ТИМОВИ СЕВЕРНОАМЕРИЧКЕ ПРОФЕСИОНАЛНЕ ЛИГЕ У КОМ СПОРТУ?,У БЕЈЗБОЛУ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.11 Slagalica _ 150. _.mp4
2022.05.13 Slagalica _ 150. _.mp4,,,,
,1,· ИЗ КОЈЕ ШЕКСПИРОВЕ ТРАГЕДИЈЕ ПОТИЧЕ ФРАЗА „НЕШТО ЈЕ ТРУЛО У ДРЖАВИ ДАНСКОЈ“?,ХАМЛЕТ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.13 Slagalica _ 150. _.mp4
,2,"КОЈИ ЈЕ ПОП МУЗИЧАР С ИГОРОМ ЛАЗИЋЕМ НИГОРОМ СНИМИО ПЕСМУ „НЕ БРЖЕ ОД ЖИВОТА“, ПОСВЕЋЕНУ НЕБОЈШИ САВЕЉИЋУ?",ВЛАДО ГЕОРГИЕВ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.13 Slagalica _ 150. _.mp4
,3,У КОЈОЈ ЈЕ ДРЖАВИ 1519. ГОДИНЕ ПРЕМИНУО И БИО САХРАЊЕН РЕНЕСАНСНИ ГЕНИЈЕ ЛЕОНАРДО ДА ВИНЧИ?,У ФРАНЦУСКОЈ (МЕСТО АМБОАЗ),E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.13 Slagalica _ 150. _.mp4
,4,"ДУЛУМ ИЛИ ДУНУМ ЈЕ РЕЧНА РИБА, ЖИТАРИЦА ИЛИ СТАРА МЕРА ЗА ПОВРШИНУ?",СТАРА МЕРА ЗА ПОВРШИНУ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.13 Slagalica _ 150. _.mp4
,5,У КОМ СЕ ОРГАНУ ЉУДСКОГ ТЕЛА НАЛАЗИ ШУПЉА КОШТАНА СПИРАЛА ПОЗНАТА КАО ПУЖ (ЛАТ. COCHLEA)?,У (УНУТРАШЊЕМ) УХУ/УВУ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.13 Slagalica _ 150. _.mp4
,6,КОЈИ ЈЕ ОСКАРОМ НАГРАЂЕНИ ФИЛМ ИЗ 2016. ГОДИНЕ СНИМЉЕН ПО ДРАМИ „НА МЕСЕЧИНИ ЦРНИ МОМЦИ ИЗГЛЕДАЈУ ПЛАВО“?,МЕСЕЧИНА („MOONLIGHT“),E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.13 Slagalica _ 150. _.mp4
,7,У КОМ ЈЕ ГРАДУ СМЕШТЕНО ЈЕДИНО ПРОФЕСИОНАЛНО ПОЗОРИШТЕ У СРЕМСКОМ ОКРУГУ – „ДОБРИЦА МИЛУТИНОВИЋ“?,У СРЕМСКОЈ МИТРОВИЦИ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.13 Slagalica _ 150. _.mp4
,8,КОЈА ЕВРОПСКА ДРЖАВА ОСИМ РУМУНИЈЕ ИМА ВАЛУТУ ЛЕЈ?,МОЛДАВИЈА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.13 Slagalica _ 150. _.mp4
,9,КРАЈЕМ КОГ ЈЕ ВЕКА ЗА ПОТРЕБЕ ЦРКВЕ СВЕТИХ АПОСТОЛА ПЕТРА И ПАВЛА У БИЈЕЛОМ ПОЉУ НАПИСАНО МИРОСЛАВЉЕВО ЈЕВАНЂЕЉЕ?,КРАЈЕМ 12. ВЕКА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.13 Slagalica _ 150. _.mp4
,10,У КОМ СУ СПОРТУ ЗА РЕПРЕЗЕНТАЦИЈУ НАШЕ ЗЕМЉЕ ЗАИГРАЛИ ВЕЛИБОР НЕНАДИЋИ ЊЕГОВИ СИНОВИ ПЕТАР И ДРАШКО?,У РУКОМЕТУ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.13 Slagalica _ 150. _.mp4
2022.05.16 Slagalica _ 150. _.mp4,,,,
,1,"СЕВЕРНА, ЗАПАДНА И ЈУЖНА СУМАТРА, ТЕ ЗАПАДНА И ЦЕНТРАЛНА ЈАВА ПОКРАЈИНЕ СУ КОЈЕ ДРЖАВЕ?",ИНДОНЕЗИЈЕ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.16 Slagalica _ 150. _.mp4
,2,У КОМ СУ ВЕКУ ПОБЕДОМ У БИЦИ КОД ХЕЈСТИНГСА НОРМАНИ ОСВОЈИЛИ ЕНГЛЕСКУ?,У 11. ВЕКУ (1066. ГОДИНЕ),E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.16 Slagalica _ 150. _.mp4
,3,ФИЛМ „АВАНТУРЕ БОРИВОЈА ШУРДИЛОВИЋА“ СНИМЉЕН ЈЕ УПОРЕДО С КОЈОМ ДОМАЋОМ ТВ СЕРИЈОМ?,ВРУЋ ВЕТАР,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.16 Slagalica _ 150. _.mp4
,4,"ДИГИТАЛНЕ ПЛАТФОРМЕ “TWITCH” И “STEAM” ПОСВЕЋЕНЕ СУ ПРВЕНСТВЕНО КУЛИНАРСТВУ, МУЗИЦИ ИЛИ ВИДЕО-ИГРАМА?",ВИДЕО-ИГРАМА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.16 Slagalica _ 150. _.mp4
,5,"ИМЕНА НА СЛОВО „П“, И ШАРЕНОГ КЉУНА ТОКОМ ПАРЕЊА, ПОЗНАТА И КАО „МОРСКИ ПАПАГАЈ“?",ПАФИН/ПУФИН,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.16 Slagalica _ 150. _.mp4
,6,КОЈА ЈЕ ДОМАЋА ПОП ГРУПА ОСНИВАЧА СРЂАНА ЧОЛИЋА НАЗВАНА ИМЕНОМ РОМАНА ХЕРМАНА МЕЛВИЛА С ПОДНАСЛОВОМ „KMT“?,МОБИ ДИК,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.16 Slagalica _ 150. _.mp4
,7,"КОЈА СЛИКА УРОША ПРЕДИЋА ПРИКАЗУЈЕ ЧЕТИРИ ПИЈАНА МЛАДИЋА, А ОСТАТАК ПУНОГ ИМЕНА ЈОЈ ГЛАСИ ,„..ЖАЛОСНА ИМ MAJKA“?",ВЕСЕЛА БРАЋА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.16 Slagalica _ 150. _.mp4
,8,"ПРВИ ПУТ ПРОИЗВЕДЕН 1949. ГОДИНЕ У СССР-У, КОЈИ ЈЕ НАЈКОРИШЋЕНИЈИ МОДЕЛ ЈУРИШНЕ ПУШКЕ НА СВЕТУ?",КАЛАШЊИКОВ/АК-47,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.16 Slagalica _ 150. _.mp4
,9,ПОД КОЈИМ ЈЕ НАДИМКОМ БИО ПОЗНАТ РАДИО-ТЕЛЕВИЗИЈСКИ НОВИНАР И ХУМОРИСТА МИЛОВАН ИЛИЋ (1938-2005)?,МИНИМАКС,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.16 Slagalica _ 150. _.mp4
,10,КОЈА ЈЕ НОРДИЈСКА ДРЖАВА НАЈУСПЕШНИЈА ПО БРОЈУ МЕДАЉА ОСВОЈЕНИХ НА ПОСЛЕДЊА ДВА ИЗДАЊА ЗОНИ - У ПЈОНГЧАНГУ И ПЕКИНГУ?,НОРВЕШКА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.05.16 Slagalica _ 150. _.mp4
2022.06.15 Slagalica _ 151. _.mp4,,,,
,1,"У КОМ СЕ ЗАЛИВУ ИНДИЈСКОГ ОКЕАНА НАЛАЗИ НАЈВЕЋА ДЕЛТА НА СВЕТУ, КОЈУ ФОРМИРАЈУ РЕКЕ ГАНГ И БРАМАПУТРА?",У БЕНГАЛСКОМ ЗАЛИВУ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.15 Slagalica _ 151. _.mp4
,2,НАСЛОВ ТРИЛЕРА МИЛУТИНА ПЕТРОВИЋА „ЈУГ- ЈУГОИСТОК“ ДИРЕКТАН ЈЕ ОМАЖ КОМ ФИЛМУ АЛФРЕДА ХИЧКОКА?,СЕВЕР-СЕВЕРОЗАПАД,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.15 Slagalica _ 151. _.mp4
,3,"КОЈА ЈЕ РЕЧ У ИМЕНИМА РАСА ПАСА ИЗА ОДРЕДНИЦА „КАНАРСКА“, „БОРДОШКА“, „АРГЕНТИНСКА“ И „ДАНСКА“ ИЛИ „НЕМАЧКА“?",ДОГА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.15 Slagalica _ 151. _.mp4
,4,ТЕРМЕ ЧАТЕЖ СУ НАЈВЕЋЕ ПРИРОДНО ЛЕЧИЛИШТЕ КОЈЕ ДРЖАВЕ?,СЛОВЕНИЈЕ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.15 Slagalica _ 151. _.mp4
,5,"КАКО СЕ ЗВАО БРИТАНСКИ БЕНД У КОМ СЕ,УЗ СТЈУАРТА КОПЛАНДА И ЕНДИЈА САМЕРСА, ПРОСЛАВИО СТИНГ?",ПОЛИС (THE POLICE),E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.15 Slagalica _ 151. _.mp4
,6,ПОКОЈОЈ ЈЕ ПЛАНИНИ НАЗВАН МАРШ ПРВЕ_ ПРОЛЕТЕРСКЕ БРИГАДЕ ПО СУРОВОЈ ХЛАДНОЋИ У НОЋИ 27. ЈАНУАРА 1942. ГОДИНЕ?,ПО ИГМАНУ (ИГМАНСКИ МАРШ),E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.15 Slagalica _ 151. _.mp4
,7,"КОЈА ЈУНАКИЊА КЊИЖЕВНИЦЕ АСТРИД ЛИНДГРЕН ЖИВИ У ВИЛИ ВИЛЕКУЛИ С ЉУБИМЦЕМ МАЈМУНОМ, ГОСПОДИНОМ НИЛСОНОМ?",ПИПИ ДУГА ЧАРАПА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.15 Slagalica _ 151. _.mp4
,8,У КОМ ЈЕ ГРАДУ СЕДИШТЕ ЕПАРХИЈЕ СПЦ У РУМУНИЈИ?,У ТЕМИШВАРУ (ЕПАРХИЈА ТЕМИШВАРСКА),E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.15 Slagalica _ 151. _.mp4
,9,КОЈА ЈЕ ДРЖАВА СРЕДЊЕ АМЕРИКЕ ПРОМЕНИЛА БОЈУ ДВЕ ХОРИЗОНТАЛНЕ ПРУГЕ И ПЕТ ЗВЕЗДА НА ЗАСТАВИ ИЗ ПЛАВЕ У ТИРКИЗНУ?,ХОНДУРАС,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.15 Slagalica _ 151. _.mp4
,10,МАКЕДОНАЦ КИРИЛ ЛАЗАРОВ ОБОРИО ЈЕ МНОГЕ РЕКОРДЕ У КАТЕГОРИЈИ НАЈБОЉЕГ СТРЕЛЦА У КОМ ЕКИПНОМ СПОРТУ?,У РУКОМЕТУ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.15 Slagalica _ 151. _.mp4
2022.06.20 Slagalica _ 151. _.mp4,,,,
,1,"· КАКО МИ ЗОВЕМО ОДЕВНИ ПРЕДМЕТ ЧИЈИ ЕНГЛЕСКИ НАЗИВ У НАШЕМ ПРЕВОДУ ГЛАСИ „КОШУЉА У ОБЛИКУ СЛОВА Т""?",МАЈИЦА (T-SHIRT),E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.20 Slagalica _ 151. _.mp4
,2,КОЈИ НАЗИВ ОД ДВЕ РЕЧИ НОСИ ОБЈЕКАТ ГРАДИТЕЉА ЕПЕЈА КОЈИМ СУ ГРЦИ У ТРОЈАНСКОМ РАТУ ПРЕВАРИЛИ ТРОЈАНЦЕ?,ТРОЈАНСКИ КОЊ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.20 Slagalica _ 151. _.mp4
,3,БОСТОН ЈЕ ГЛАВНИ И НАЈВЕЋИ ГРАД КОЈЕ АМЕРИЧКЕ САВЕЗНЕ ДРЖАВЕ?,МАСАЧУСЕТС,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.20 Slagalica _ 151. _.mp4
,4,"ТРОЈИЦА НАЈЗНАЧАЈНИЈИХ МУРАЛИСТА МЕКСИКА БИЛИ СУ ОРОСКО, СИКЕИРОС И КОЈИ СЛИКАР И МУЖ ФРИДЕ КАЛО?",ДИЈЕГО РИВЕРА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.20 Slagalica _ 151. _.mp4
,5,КОЈА ЈЕ ТИТУЛА УЗ ПРИДЕВЕ „МЛАДИ“ И „НОВИ“ У НАЗИВИМА ТВ СЕРИЈА У КОЈИМА ГЛАВНУ УЛОГУ ИГРА ЏУД ЛОУ?,"ПАПА („МЛАДИ ПАПА“, „НОВИ ПАПА“)",E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.20 Slagalica _ 151. _.mp4
,6,КОЈОМ РЕЧЈУ ЛАТИНСКОГ ПОРЕКЛА ЗОВЕМО СТЕПЕН ОШТРИНЕ СЛИКЕ НА ЕКРАНУ КОЈИ ЗАВИСИ ОД БРОЈА ПИКСЕЛА?,РЕЗОЛУЦИЈА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.20 Slagalica _ 151. _.mp4
,7,БУКВАЛНИ ПРЕВОД НАСЛОВА КОЈЕ ЊЕГОШЕВЕ ПОЕМЕ ПРЕМА ИВАНУ КЛАЈНУ ГЛАСИ „СВЕТЛОСТ (ИЛИ ЗРАК) МАЛОГ СВЕТА“?,ЛУЧА МИКРОКОЗМА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.20 Slagalica _ 151. _.mp4
,8,"КОЈА ЈЕ ПЕВАЧИЦА ПРЕДСТАВЉАЛА СРБИЈУ НА ЕУРОСОНГУ 2016. КАО СОЛО ИЗВОЂАЧ, А 2021. ГОДИНЕ У ОКВИРУ ГРУПЕ “HURRICANE”?",САЊА ВУЧИЋ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.20 Slagalica _ 151. _.mp4
,9,КОЈИ ЈЕ СРПСКИ ВЛАДАР БИО МЕТА НЕУСПЕЛОГ АТЕНТАТА ИЗ 1857. ГОДИНЕ ПОЗНАТОГ КАО „ТЕНКИНА ЗАВЕРА“?,КНЕЗ АЛЕКСАНДАР КАРАЋОРЂЕВИЋ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.20 Slagalica _ 151. _.mp4
,10,КОЈИ ВИШЕСТРУКИ ПРВАК СВЕТА У ФУДБАЛУ НИЈЕ ОСВОЈИО ТИТУЛУ КАО ДОМАЋИН НИ 1950. НИ 2014. ГОДИНЕ?,БРАЗИЛ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.20 Slagalica _ 151. _.mp4
2022.06.21 Slagalica _ 151. _.mp4,,,,
,1,ШТА У ВОЈНОМ КОНТЕКСТУ ЗНАЧИ СКРАЋЕНИЦА „ПВО“?,ПРОТИВВАЗДУХОПЛОВНА ОДБРАНА / ПРОТИВВАЗДУШНА ОДБРАН/,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.21 Slagalica _ 151. _.mp4
,2,КОЈА РЕЧ ИСТОВРЕМЕНО ОЗНАЧАВА МУЖЕВУ СЕСТРУ И МАНАСТИР У БЛИЗИНИ ПОЖАРЕВЦА?,ЗАОВА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.21 Slagalica _ 151. _.mp4
,3,КОЈЕ ПОРОДИЧНО ПРЕЗИМЕ НОСЕ СВЕ ДОСАДАШЊЕ ВРХОВНЕ ВОЂЕ СЕВЕРНЕ КОРЕЈЕ?,КИМ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.21 Slagalica _ 151. _.mp4
,4,"КОЈИ ПИСАЦ, АУТОР „БЕСНИЛА“ И „АТЛАНТИДЕ“, ИМА СПОМЕНИК НА ЦВЕТНОМ ТРГУ У БЕОГРАДУ?",БОРИСЛАВ ПЕКИЋ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.21 Slagalica _ 151. _.mp4
,5,КОЈИ СЕ ЧУВЕНИ ФИЛОЗОФ ЗБОГ ТРАКТАТА „МЕТЕОРОЛОГИЈА“ ИЗ 350. ГОДИНЕ TI. H.E. ЧЕСТО СМАТРА ОСНИВАЧЕМ МЕТЕОРОЛОГИЈЕ?,АРИСТОТЕЛ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.21 Slagalica _ 151. _.mp4
,6,КОЈИ ДОМАЋИ КРИМИНАЛИСТИЧКИ ФИЛМ ИЗ 2018. ГОДИНЕ ИМА НАСТАВАК С ПОДНАСЛОВОМ „УБРЗАЊЕ“?,„ЈУЖНИ ВЕТАР“,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.21 Slagalica _ 151. _.mp4
,7,"ИЗ КОЈЕ ДРЖАВЕ ПОТИЧУ ЈЕЛА СУШИ, САШИМИ И СУРИМИ?",ИЗ ЈАПАНА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.21 Slagalica _ 151. _.mp4
,8,КОЈА ЈЕ ЈЕДИНА ДРЖАВА НА СВЕТУ КОЈА СА СВИХ СТРАНА ОКРУЖУЈЕ ДРУГЕ ДВЕ НЕЗАВИСНЕ ДРЖАВЕ?,"ИТАЛИЈА (ОКРУЖУЈЕ ВАТИКАН И САН МАРИНО,",E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.21 Slagalica _ 151. _.mp4
,9,"КОЈА ПОЗНАТА РОК ГРУПА ИЗ ВРБАСА ИМА ПЕСМЕ „САМО ТЕБЕ ЗНАМ“, „МОРАМ ДА ЗНАМ“ И „НЕ ЗНАМ“?",ВЕЛИКИ ПРЕЗИР,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.21 Slagalica _ 151. _.mp4
,10,"КОЈИ ЈЕ ЧУВЕНИ БОКСЕР ЗАПАМЋЕН ПО МАКСИМИ „ЛЕТИ КАО ЛЕПТИР, БОДИ КАО ПЧЕЛА“?",МУХАМЕД АЛИ / КАСИЈУС КЛЕЈ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.21 Slagalica _ 151. _.mp4
2022.06.30 Slagalica _ 152. _.mp4,,,,
,1,КОКНИ ЈЕ ДИЈАЛЕКАТ РАДНИЧКЕ КЛАСЕ КОГ ГЛАВНОГ ГРАДА?,ЛОНДОНА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.30 Slagalica _ 152. _.mp4
,2,КОЈА СЕ РЕЧ ЗА СТАРОРИМСКО ВЕЋЕ СТАРАЦА ДАНАС ЧЕСТО КОРИСТИ ЗА ГОРЊИ ДОМ ПАРЛАМЕНТА?,СЕНАТ,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.30 Slagalica _ 152. _.mp4
,3,"КОЈА СЕ СМЕША ВОДЕ, ГАШЕНОГ КРЕЧА И_ ПЕСКА НА СЛОВО „М“ ОСИМ У ГРАЂЕВИНАРСТВУ КОРИСТИ И ЗА СЛИКАЊЕ ФРЕСАКА?",МАЛТЕР,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.30 Slagalica _ 152. _.mp4
,4,„ДАЛЕКО ЈЕ СУНЦЕ“ ИЗ 1951. ГОДИНЕ ПРВИ ЈЕ РОМАН КОГ СРПСКОГ ПИСЦА И ПОЛИТИЧАРА?,ДОБРИЦЕ ЋОСИЋА,E:\Slagalica\Slagalica-1080p-sve\incorrect/2022.06.30 Slagalica _ 152. _.mp4
