episode,#,question,answer,filename
,10,"ИЗ КОЈЕ ЗЕМЉЕ ДОЛАЗИ МАРТА, НАЈБОЉА ФУДБАЛЕРКА СВЕТА ЗА 2018. ГОДИНУ ПО ИЗБОРУ ФИФЕ?",ИЗ БРАЗИЛА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.01 Slagalica.mp4
2019.08.02 Slagalica.mp4,,,,
,1,МОРЕУЗИ СКАГЕРАК И КАТЕГАТ ПОВЕЗУЈУ КОЈА ДВА МОРА?,БАЛТИЧКО И СЕВЕРНО,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.02 Slagalica.mp4
,2,КОЈА ПОЗНАТА ПЕСМА РИБЉЕ ЧОРБЕ ЈЕ НАЗВАНА ИМЕНОМ ПРВОГ РОМАНА ТОМАСА ВУЛФА?,"ПОГЛЕДАЈ ДОМ СВОЈ, АНЂЕЛЕ",D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.02 Slagalica.mp4
,3,КОЈИ ФРАНЦУСКИ ПСИХОЛОГ ЈЕ АУТОР МОТИВАЦИОНЕ РЕЧЕНИЦЕ „СВАКОГА ДАНА Y СВАКОМ ПОГЛЕДУ СВЕ ВИШЕ НАПРЕДУЈЕМ“?,ЕМИЛ КУЕ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.02 Slagalica.mp4
,4,КАКО СЕ ЗОВЕ МИШИЋНО-ВЕЗИВНА ТРЕГРАДА У ЉУДСКОМ ТЕЛУ ЧИЈЕ ЈЕ ГРЧЕЊ! УЗРОК ШТУЦАЊА?,ДИЈАФРАГМА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.02 Slagalica.mp4
,5,"АНТОНИО КАНОВА БИО ЈЕ СЛАВНИ ИТАЛИЈАНСКИ ГЛУМАЦ, ВАЈАР ИЛИ КЊИЖЕВНИК?",ВАЈАР,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.02 Slagalica.mp4
,6,КОЈИ НАШ БЕНД ЈЕ СВОЈ ЈЕДИНИ АЛБУМ НАЗВАО „БИСТРИЈИ ИЛИ ТУПЉИ ЧОВЕК БИВА КАД...“?,ШАРЛО АКРОБАТА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.02 Slagalica.mp4
,7,ПО КОМ СРПСКОМ ГЛУМЦУ ИЗ 19. ВЕКА ЈЕ НАЗВАНО ЗРЕЊАНИНСКО НАРОДНО ПОЗОРИШТЕ?,ТОША ЈОВАНОВИЋ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.02 Slagalica.mp4
,8,УИТКА КОД БОСВОРТА 1485. ГОДИНЕ БИЛА JI ОДЛУЧУЈУЋА У КОМ РАТНОМ СУКОБУ?,РАТОВИ РУЖА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.02 Slagalica.mp4
,9,ПОД КОЈИМ АКРОНИМОМ ОД ПЕГ СЛОВА ИЗ ДОБА ЈУГОСЛАВИЈЕ ЈЕ ПОЗНАТА И ДАНАШЊА ОРГАНИЗАЦИЈА МУЗИЧКИХ АУТОРА СРБИЈЕ?,СОКОЈ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.02 Slagalica.mp4
,10,МО ЈЕ УЧЕ II ODAO НА СВЕГ КИМ ФУДБАЛСКИМ КУПОВИМА У НЕМАЧКОЈ КАО АГРАЧ СФРЈ 1974. И КАО СЕЛЕКТОР СЦГ 2006 ГОДИНЕ?,ИЛИЈА ПЕТКОВИЋ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.02 Slagalica.mp4
2019.08.03 Slagalica.mp4,,,,
,1,ФЕНИКС ЈЕ ГЛАВНИ И НАЈВЕЋИ ГРАД КОЈЕ САВЕЗНЕ ДРЖАВЕ САД?,АРИЗОНЕ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.03 Slagalica.mp4
,2,У КОМ ВЕКУ ЈЕ ЈОХАНЕС ГУТЕНБЕРГ ИЗУМЕС ШТАМПАРСКУ МАШИНУ?,У ПЕТНАЕСТОМ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.03 Slagalica.mp4
,3,ТОД КОЈИМ ЧЕТВОРОСЛОВНИМ АКРОНИМО! ЈЕ ПОЗНАТ МУЗЕЈ МОДЕРНЕ УМЕТНОСТИ У ЊУЈОРКУГ?,МОМА (MUSEUM OF MODERN ART),D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.03 Slagalica.mp4
,4,ПОД КОЈИМ УМЕТНИЧКИМ ИМЕНОМ ОД ДВЕ РЕЧИ ЈЕ ПОЗНАТ КАНТАУТОР ЕДИН ДЕРВИШХАЛИДОВИЋ?,ДИНО МЕРЛИН,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.03 Slagalica.mp4
,5,"КАКО СЕ ПРЕЗИВА КНЕЗ, ГЛАВНИ ЈУНАК ООМАНА „ИДИОТ“ ФЈОДОРА ДОСТОЈЕВСКОГ?",МИШКИН,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.03 Slagalica.mp4
,6,"КАКО СЕ, НЕМАЧКОМ РЕЧЈУ ЗА ИЗНУДИЦУ, У ШАХУ НАЗИВА СИТУАЦИЈА КАДА СВАКИ ОДИГРАНИ ПОТЕЗ ИГРАЧУ ОТЕЖАВА ПОЛОЖАЈ?",ЦУГЦВАНГ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.03 Slagalica.mp4
,7,СТЕВО ПЕНДАРОВСКИ ЈЕ ПРВИ ИЗАБРАНИ ПРЕДСЕДНИК КОЈЕ ДРЖАВЕ ОД ЊЕНЕ ПРОМЕНЕ ИМЕНА 2019. ГОДИНЕ?,СЕВЕРНЕ МАКЕДОНИЈЕ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.03 Slagalica.mp4
,8,"КАКО СЕ ЗОВЕ И ПРЕЗИВА НАША ГЛУМИЦА, ЋЕРКА ГЛУМАЦА МИЛОША ЖУТИЋА И СВЕТЛАНЕ БОЈКОВИЋ?",КАТАРИНА ЖУТИЋ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.03 Slagalica.mp4
,9,ПОД КОЈИМ ИМЕНОМ СЕ ПРОСЛАВИО ХОЛИВУДСКИ ГЛУМАЦ РОЂЕН 1912. ГОДИНЕ КАО МЛАДЕН СЕКУЛОВИЋ?,КАРЛ МАЛДЕН,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.03 Slagalica.mp4
,10,КАКО СЕ ЗОВЕ ГОЛМАН ОУДБАЛСКЕ РЕПРЕЗЕНТАЦИЈЕ ЈУГОСЛАВИЈЕ КОЈИ ЈЕ НА МУНДИЈАЛУ 1990. ГОДИНЕ ОДБРАНИО ПЕНАЛ МАРАДОНИ?,ТОМИСЛАВ ИВКОВИЋ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.03 Slagalica.mp4
2019.08.04 Slagalica.mp4,,,,
,1,ОД КОЈЕ ПОЉОПРИВРЕДНЕ КУЛТУРЕ СЕ СПРАВЉА ЈАПАНСКО АЛКОХОЛНО ПИЋЕ САКЕ?,ОД ПИРИНЧА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.04 Slagalica.mp4
,2,"МОЈИ ГЛУМАЦ ЈЕ МАКОН 12 I MHEJCI ICLUMPVIA ОМИНАЦИЈА КОНАЧНО ОСВОЈИО ОСКАРА, ТО ЗА УЛОГУ У ФИЛМУ „ПОВРАТНИК“ 2016. ГОДИНЕ?",ЛЕОНАРДО ДИ КАПРИО,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.04 Slagalica.mp4
,3,У КОМ ИТАЛИЈАНСКОМ ГРАДУ СЕ НАЛАЗИ НАЈСТАРИЈИ ЕВРОПСКИ УНИВЕРЗИТЕТ?,У БОЛОЊИ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.04 Slagalica.mp4
,4,"НА КОЈЕ ЈОШ МОРЕ, ОСИМ ЦРНОГ МОРА, ИЗЛАЗИ УКРАЈИНА?",АЗОВСКО МОРЕ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.04 Slagalica.mp4
,5,КОЈИ НАСЛОВ ДЕЛЕ НОВЕЛА БОРИСЛАВА ПЕКИЋА И АЛБУМ ГРУПЕ „ИДОЛИ“?,ОДБРАНА И ПОСЛЕДЊИ ДАНИ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.04 Slagalica.mp4
,6,У КОМ ВЕКУ ЈЕ ПРОКОПАН И ПУШТЕН У САОБРАЋАЈ СУЕЦКИ КАНАЛ?,У 19. ВЕКУ (1869. ГОДИНЕ),D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.04 Slagalica.mp4
,7,"САКО СЕ ЗВАО ИТАЛИЈАНСКИ МАТЕМАТИЧА! 1 ФИЗИЧАР, НАЈПОЗНАТИЈИ КАО ИЗУМИТЕГЛ БАРОМЕТРА?",ЕВАНЂЕЛИСТА ТОРИЧЕЛИ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.04 Slagalica.mp4
,8,У КОЈОЈ ЈЕ РЕЦИ ПРЕМА БИБЛИЈИ КРШТЕН ИСУС ХРИСТОС?,ЈОРДАН,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.04 Slagalica.mp4
,9,ЗАСТАВА ШВЕДСКЕ ПРИКАЗУЈЕ ЖУТИ КРСТ НА ПОЗАДИНИ КОЈЕ БОЈЕ?,ПЛАВЕ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.04 Slagalica.mp4
,10,"3 КОГ ГРАДА ДОЛАЗЕ ОДБОЈКАШИЦЕ ЖЕЛЕЗНИЧАРА, КОЈЕ СУ 2019. ГОДИНЕ ОСВОЈИЛЕ ПРВУ ТИТУЛУ ШАМПИОНА СРБИЈЕ?",ИЗ ЛАЈКОВЦА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.04 Slagalica.mp4
2019.08.05 Slagalica.mp4,,,,
,1,"КОЈА ЕВРОПСКА ДРЖАВА НИТИ ИМА ИЗЛАЗ НА МОРЕ, НИТИ ГА ИМАЈУ ЊЕНИ ЈЕДИНИ СУСЕДИ АУСТРИЈА И ШВАЈЦАРСКА?",ЛИХТЕНШТАЈН,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.05 Slagalica.mp4
,2,"БЕЛА БАРТОК ЈЕ БИО ЧУВЕНИ МАЂАРСКИ АРХИТЕКТА, КОМПОЗИТОР ИЛИ СЛИКАР?",КОМПОЗИТОР,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.05 Slagalica.mp4
,3,КОЈИ ЈЕ НАЗИВ ЛАТИНСКОГ ПОРЕКЛА ЗА ПРЕНОШЕЊЕ ДАВАОЧЕВЕ КРВИ ПРИМАОЦУ;?,ТРАНСФУЗИЈА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.05 Slagalica.mp4
,4,КО ЈЕ ГЛУМИО БЕТМЕНА У ТРИЛОГИЈИ „МРАЧНИ ВИТЕЗ“?,КРИСТИЈАН БЕЈЛ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.05 Slagalica.mp4
,5,"АКО ЈЕ ПРОФИЛ СЛИКА СА СТРАНЕ, КОЈОМ РЕЧЈУ ФРАНЦУСКОГ ПОРЕКЛА ЗОВЕМО СЛИКУ СПРЕДА?",АНФАС,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.05 Slagalica.mp4
,6,С КОГ КОНТИНЕНТА ПОТИЧЕ ГЛОДАР ЧИНЧИЛА?,ИЗ ЈУЖНЕ АМЕРИКЕ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.05 Slagalica.mp4
,7,ДАВОР СУЧИЋ ЗВАНИ СЕЈО СЕКСОН НАЈПОЗНАТИЈИ ЈЕ КАО СУОСНИВАЧ И ВОЂА КОЈЕ САРАЈЕВСКЕ РОК ГРУПЕ?,ЗАБРАЊЕНО ПУШЕЊЕ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.05 Slagalica.mp4
,8,"КОЈЕ ИМЕ ДЕЛЕ ПРВИ И ДРУГИ ПРЕДСЕДНИК ЧЕШКЕ, ХАВЕЛ И КЛАУС?",ВАЦЛАВ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.05 Slagalica.mp4
,9,"""АКО СЕ ПРЕЗИВАО ЧУВЕНИ РУСКИ НАУЧНИ! МИХАИЛ ПО КОМ СЕ ЗОВЕ МОСКОВСКИ ДРЖАВНИ УНИВЕРЗИТЕТ?",ЛОМОНОСОВ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.05 Slagalica.mp4
,10,ЗА КОЈУ ЕВРОПСКУ ЗЕМЉУ ЈЕ РОЂЕНИ КЕНИЈАЦ ВИЛСОН КИПКЕТЕР ОСВАЈАО СВЕТСКА ЗЛАТА У ТРЧАЊУ НА 800 МЕТАРА?,ЗА ДАНСКУ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.05 Slagalica.mp4
2019.08.06 Slagalica.mp4,,,,
,1,"КОЈИ ШВАЈЦАРСКИ ГРАД НА СЛОВО „Б“ СЕ НАЛАЗИ НА САМОЈ ТРОМЕЂИ ШВАЈЦАРСКЕ, ФРАНЦУСКЕ И НЕМАЧКЕ?",БАЗЕЛ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.06 Slagalica.mp4
,2,УЛТРАМАРИН И КОБАЛТ СУ НИЈАНСЕ КОЈЕ БОЈЕ?,ПЛАВЕ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.06 Slagalica.mp4
,3,АДРИЈАНО ЧЕЛЕНТАНО И ДОМЕНИКО МОДУЊО СУ СЛАВНИ МУЗИЧАРИ И ГЛУМЦИ ИЗ КОЈЕ ДРЖАВЕ?,ИЗ ИТАЛИЈЕ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.06 Slagalica.mp4
,4,КОЈА ЖИВОТИЊА НА СЛОВО „К“ СЕ ЈОШ НАЗИВА ПРЕРИЈСКИ ВУК?,KOJOT,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.06 Slagalica.mp4
,5,"ПОЗНАТА СЦЕНА ВЕМЧАГЂА ИЗ ФИЛМА „ЛОВАЦ НА ЈЕЛЕНЕ“ ОДВИЈА СЕ У МОРМОНСКОЈ, КАТОЛИЧКОЈ ИЛИ ПРАВОСЛАВНОЈ ЦРКВИ?",ПРАВОСЛАВНОЈ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.06 Slagalica.mp4
,6,САКО СЕ НА СЛОВО „А“ НАЗИВАЈУ МЕХУРИЋУ У ПЛУЋИМА У КОЈИМА СЕ ВРШИ ИЗМЕНА ГАСОВА ТОКОМ ДИСАЊА?,АЛВЕОЛЕ / АЛВЕОЛИ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.06 Slagalica.mp4
,7,КОЈЕ ВОЈВОЂАНСКО МЕСТО ЈЕ ЧУВЕНО ПО НАИВНОМ СЛИКАРСТВУ АУТОРА СЛОВАЧКЕ НАЦИОНАЛНОСТИ?,КОВАЧИЦА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.06 Slagalica.mp4
,8,КОЈА ЈЕ ЈЕДИНА ВЕЋИНСКИ МУСЛИМАНСКА ДРЖАВА С ПОТВРЂЕНИМ НУКЛЕАРНИМ НАОРУЖАЊЕМ?,ПАКИСТАН,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.06 Slagalica.mp4
,9,"КАКО ЈЕ, ПЛО ДАНУ У НЕДЕЉИ КАД СЕ ПОЈАВИО, РОБИНЗОН КРУСО НАЗВАО ДОМОРОЦА КОЈИ МУ ЈЕ ПОСТАО НАЈБОЉИ ПРИЈАТЕЉ?",ПЕТКО (FRIDAY),D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.06 Slagalica.mp4
,10,КОЈИ НАШ ПИВОТМЕН ЈЕ ПРОГЛАШЕН ЗА НАЈБОЉЕГ РУКОМЕТАША СВЕТА 2000. ГОДИНЕ?,ДРАГАН ШКРБИЋ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.06 Slagalica.mp4
2019.08.07 Slagalica.mp4,,,,
,1,КРАЈ КОГ ГРЧКОГ ПОЛИСА ЈЕ ПРЕМА ЛЕГЕНДИ ЖИВЕЛА СФИНГА И ПОСТАВЉАЛА ЗАГОНЕТКУ ПУТНИЦИМА?,КРАЈ ТЕБЕ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.07 Slagalica.mp4
,2,ШТА ПРОУЧАВА БИОЛОШКА ДИСЦИПЛИНА ХИСТОЛОГИЈА?,ТКИВА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.07 Slagalica.mp4
,3,"КО ЈЕ БИО НОМИНОВАН ЗА ОСКАРА ЗА УЛОГУ ЧАРЛИЈА ЧАПЛИНА, А ПОСЛЕДЊИХ ГОДИНА ТУМАЧИ УЛОГУ АЈРОН МЕНА?",РОБЕРТ ДАУНИ ЈУНИОР,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.07 Slagalica.mp4
,4,"КОЈОЈ ДРЖАВИ ПРИПАДАЈУ ЕОЛСКА ИЛИ ПИПАРСКА ОСТРВА, С АКТИВНИМ ВУЛКАНОЋ НА ОСТРВУ СТРОМБОЛИ?",ИТАЛИЈИ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.07 Slagalica.mp4
,5,У КОЈОЈ ПРЕСТОНИЦИ СЕ НАЛАЗИ НАЈВЕЋИ СВЕТСКИ МУЗЕЈ ДЕКОРАТИВНЕ И ПРИМЕЊЕНЕ УМЕТНОСТИ „ВИКТОРИЈА И АЛБЕРТ“?,У ЛОНДОНУ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.07 Slagalica.mp4
,6,"ТУРЦИЗАМ БАСАМАК ОЗНАЧАВА ТЕРЕТ, СТЕПЕНИК ИЛИ КРЕВЕТ?",СТЕПЕНИК,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.07 Slagalica.mp4
,7,КО ЈЕ НАПИСАО КОМЕДИЈУ „СУМЊИВО ЛИЦЕ“?,БРАНИСЛАВ НУШИЋ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.07 Slagalica.mp4
,8,"АКО ЈЕ ГИТАРУ СВИРАО БРАЈАН МЕЈ, БУБЊЕВЕ РОЏЕР ТЕЈЛОР, А БАС ЏОН ДИКОН КО ЈЕ БИО СЛАВНИ ПРВОБИТНИ ПЕВАЧ?",ФРЕДИ МЕРКЈУРИ (ГРУПА КВИН),D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.07 Slagalica.mp4
,9,"КОЈА ОД ОВИХ ЗЕМАЉА ЈЕ ОСТАЛА ЧЕУТРАЛНА ТОКОМ ЦЕЛОГ II СВЕТСКОГ РАТА ПОРТУГАЛИЈА, ТУРСКА ИЛИ НОРВЕШКА?",ПОРТУГАЛИЈА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.07 Slagalica.mp4
,10,КОЈИ КОШАРКАШКИ КЛУБ ЈЕ ОСВОЈИО ЕВРОЛИГУ 2018. ГОДИНЕ НА ФАЈНАЛФОРУ ОДРЖАНОМ У БЕОГРАДСКОЈ АРЕНИ?,РЕАЛ МАДРИД,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.07 Slagalica.mp4
2019.08.08 Slagalica.mp4,,,,
,1,(АКО СЕ НА СЛОВО „Л“ ЗОВЕ ОБЛАСТ НА ЈУГ' ШУМАДИЈЕ ЧИЈИ ЦЕНТАР ПРЕДСТАВЉА МЕСТО РЕКОВАЦ?,ЛЕВАЧ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.08 Slagalica.mp4
,2,"ЛИК ДОБРОГ ВОЈНИКА ШВЕЈКА СТВОРИО ЈЕ ЈЕШКИ ПИСАЦ БОХУМИЛ ХРАБАЛ, ЈАРОСЛАВ ХАШЕК ИЛИ КАРЕЛ ЧАПЕК?",ЈАРОСЛАВ ХАШЕК,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.08 Slagalica.mp4
,3,КОЈОМ ЕНГЛЕСКОМ РЕЧЈУ ЗОВЕМО СИМУЛАЦИЈУ ТИМСКЕ БОРБЕ У КОЈОЈ СЕ ИЗ ЗАЗДУШНИХ ПУШАКА ИСПАЉУЈУ КУГЛИЦЕ С BOJOM?,ПЕЈНТБОЛ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.08 Slagalica.mp4
,4,У КОМ ФИКТИВНОМ СЕЛУ СЕ ОДВИЈА ВЕЋИ ДЕО РАДЊЕ ТВ СЕРИЈЕ „СЕЛО ГОРИ А БАБА СЕ ЧЕШЉА“?,ПЕТЛОВАЦ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.08 Slagalica.mp4
,5,СОЈА СВЕТСКА МУЗИЧКА ЗВЕЗДА ЈЕ РОЂЕН; У МИЧИГЕНУ 1958. ГОДИНЕ ПОД ПРЕЗИМЕНОМ ЧИКОНЕ?,МАДОНА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.08 Slagalica.mp4
,6,"ПОРЕД БРОМА, КОЈИ ЈЕ ЈОШ ЕЛЕМЕНТ ПЕРИОДНОГ СИСТЕМА ТЕЧАН НА СОБНОЈ ТЕМПЕРАТУРИ?",ЖИВА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.08 Slagalica.mp4
,7,"У КОМ НАШЕМ ГРАДУ СЕ НА ИСТОИМЕНОМ ТРГУ НАЛАЗИ СПОМЕНИК КОСОВСКИМ ЈУНАЦИМА, ДЕЛО ЂОРЂА ЈОВАНОВИЋА?",У КРУШЕВЦУ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.08 Slagalica.mp4
,8,КАКО СЕ ЗОВЕ АТИНСКО БРДО НА КОМ СЕ НАЛАЗЕ ХРАМОВИ ПАРТЕНОН И ЕРЕХТЕЈОН?,АКРОПОЉ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.08 Slagalica.mp4
,9,КО ЈЕ 1427. ГОДИНЕ НАСЛЕДИО СТЕФАНА ЛАЗАРЕВИЋА НА ЧЕЛУ СРПСКЕ ДЕСПОТОВИНЕ?,ЂУРАЂ БРАНКОВИЋ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.08 Slagalica.mp4
,10,"КОЈИ БРАЗИЛСКИ ФУДБАЛЕР ЈЕ ДОБИО ЗЛАТНУ ЛОПТУ 2007. ГОДИНЕ , ПОСЛЕДЊУ ПРЕД ДЕЦЕНИЈУ ДОМИНАЦИЈЕ МЕСИЈА И РОНАЛДА?",КАКА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.08 Slagalica.mp4
2019.08.09 Slagalica.mp4,,,,
,1,ИЗ КОЈЕ ЗЕМЉЕ ПОТИЧУ ЈЕЛА ГУЛАШ И ПАПРИКАШ?,ИЗ МАЂАРСКЕ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.09 Slagalica.mp4
,2,КОМ ФИЛОЗОФУ СЕ ПРИПИСУЈЕ ИЗЈАВА: „РЕЛИГИЈА ЈЕ ОПИЈУМ ЗА MACE“?,КАРЛУ МАРКСУ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.09 Slagalica.mp4
,3,КОЈИ НАШ КОШАРКАШКИ АС ЈЕ У НАСЛОВУ ПОЗНАТЕ ПЕСМЕ ГРУПЕ ДЕЦА ЛОШИХ МУЗИЧАРА ИЗ 1995. ГОДИНЕ?,ВЛАДЕ ДИВАЦ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.09 Slagalica.mp4
,4,КАКО СЕ ЗОВЕ НАЈВЕЋА АРТЕРИЈА У ЉУДСКОМ ТЕЛУ?,АОРТА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.09 Slagalica.mp4
,5,"У КОМ ГРАДУ СЕ НАЛАЗИ СЕДИШТЕ ЈАГЕЛОНСКОГ УНИВЕРЗИТЕТА, ДРУГОГ НАЈСТАРИЈЕГ У СРЕДЊОЈ ЕВРОПИ?",У КРАКОВУ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.09 Slagalica.mp4
,6,КАКО СЕ НАЗИВАЈУ СТРАНИЦЕ КОЈЕ ПРЕДСТАВЉАЈУ КРАКЕ ПРАВОГ УГЛА У ПРАВОУГЛОМ ТРОУГЛУ?,КАТЕТЕ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.09 Slagalica.mp4
,7,ИЗ КОЈЕ ДРЖАВЕ ДОЛАЗЕ СЛАВНИ БЗЕЖИСЕРИ ВЕРНЕР ХЕРЦОГ И ВИМ ВЕНДЕРС?,ИЗ НЕМАЧКЕ,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.09 Slagalica.mp4
,8,КОЈА АФРИЧКА ДРЖАВА ЈЕ ПРЕМА ТРОЦЕНАМА ИЗ 2019. ГОДИНЕ ДОСЕГЛА БРО ОД 200 МИЛИОНА СТАНОВНИКА?,НИГЕРИЈА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.09 Slagalica.mp4
,9,КОЈИ НАШ МАНАСТИР ЈЕ ПОЗНАТ ПОД НАЗИВОМ „СЕДМОВРАТА“?,ЖИЧА,D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.09 Slagalica.mp4
,10,ИЗ КОЈЕ ЗЕМЉЕ СУ СВИ КЛУБОВИ ФИНАЛИСТИ УЕФА ЛИГЕ ШАМПИОНА И ЛИГЕ ЕВРОПЕ ЗА 2019. ГОДИНУ?,ИЗ ЕНГЛЕСКЕ (ВЕЛИКЕ БРИТАНИЈЕ),D:\Slagalica720p\Slagalica-720p-novi-intro-nova-grafika\batch10\2019.08.09 Slagalica.mp4
2019.08.10 Slagalica.mp4,,,,
